ERROR FILTER CUSTOM
ERROR LEVEL, level message is: TRACE level Log is: WARN
ERROR FILTER CUSTOM
ERROR LEVEL, level message is: TRACE level Log is: WARN
ERROR FILTER CUSTOM
ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-29 21:40:14.852 - Desc: ERROR FILTER CUSTOM
2014-06-29 21:40:14.862 - Desc: ERROR FILTER CUSTOM
2014-06-29 22:04:02.820 - Desc: ERROR FILTER CUSTOM
2014-06-29 22:04:02.856 - Desc: ERROR LEVEL, level message is: INFO level Log is: ERROR
2014-06-29 22:04:02.869 - Desc: ERROR LEVEL, level message is: DEBUG level Log is: ERROR
2014-06-29 22:04:02.882 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-29 22:04:52.135 - Desc: ERROR FILTER CUSTOM
2014-06-29 22:04:52.157 - Desc: ERROR LEVEL, level message is: INFO level Log is: ERROR
2014-06-29 22:04:52.167 - Desc: ERROR LEVEL, level message is: DEBUG level Log is: ERROR
2014-06-29 22:04:52.210 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-29 22:09:09.399 - Desc: ERROR FILTER CUSTOM
2014-06-29 22:09:09.419 - Desc: ERROR LEVEL, level message is: INFO level Log is: ERROR
2014-06-29 22:09:09.431 - Desc: ERROR LEVEL, level message is: DEBUG level Log is: ERROR
2014-06-29 22:09:09.449 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-29 22:18:08.698 - Desc: ERROR FILTER CUSTOM
2014-06-29 22:18:08.745 - Desc: ERROR FILTER CUSTOM
2014-06-29 22:18:08.756 - Desc: ERROR FILTER CUSTOM
2014-06-29 22:18:08.768 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 06:52:27.348 - Desc: ERROR FILTER CUSTOM
2014-06-30 06:52:27.363 - Desc: ERROR FILTER CUSTOM
2014-06-30 06:52:27.426 - Desc: ERROR FILTER CUSTOM
2014-06-30 06:52:27.441 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 06:52:55.366 - Desc: ERROR FILTER CUSTOM
2014-06-30 06:52:55.428 - Desc: ERROR FILTER CUSTOM
2014-06-30 06:52:55.444 - Desc: ERROR FILTER CUSTOM
2014-06-30 06:52:55.459 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:04:01.440 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:04:01.471 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:04:01.471 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:04:01.487 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:04:35.573 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:04:35.588 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:04:35.604 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:04:35.604 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:05:16.788 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:05:16.819 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:05:16.819 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:05:16.835 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:07:47.687 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:07:47.718 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:07:47.734 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:07:47.750 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:09:26.747 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:09:26.778 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:09:26.794 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:09:26.794 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:10:10.474 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:10:10.505 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:10:10.521 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:10:10.521 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:12:33.792 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:12:33.823 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:12:33.838 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:12:33.838 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:16:11.381 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:16:11.412 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:16:11.428 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:16:11.443 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:16:26.435 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:16:26.466 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:16:26.482 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:16:26.497 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:18:17.741 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:18:17.772 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:18:17.772 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:18:17.788 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:20:58.562 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:20:58.593 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:20:58.593 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:20:58.608 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:21:34.894 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:21:34.925 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:21:34.941 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:21:34.957 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:30:24.000 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:30:24.016 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:30:24.031 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:30:24.047 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 07:58:29.245 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:58:29.277 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:58:29.289 - Desc: ERROR FILTER CUSTOM
2014-06-30 07:58:29.301 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 08:05:08.045 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:05:08.095 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 08:07:30.223 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:07:30.246 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:07:30.264 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:07:30.276 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 08:09:40.959 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:09:40.988 - Desc: ERROR IN EXP REG
2014-06-30 08:09:40.999 - Desc: ERROR IN EXP REG
2014-06-30 08:09:41.010 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 08:10:27.412 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:10:27.434 - Desc: ERROR IN EXP REG
2014-06-30 08:10:27.445 - Desc: ERROR IN EXP REG
2014-06-30 08:10:27.456 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 08:11:42.180 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:11:42.203 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:11:42.222 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 08:17:27.855 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:17:27.882 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:17:27.937 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 08:17:41.236 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:17:41.264 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:17:41.284 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 08:17:56.830 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:17:56.857 - Desc: ERROR FILTER CUSTOM
2014-06-30 08:17:56.877 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 18:37:08.448 - Desc: ERROR FILTER CUSTOM
2014-06-30 18:37:11.906 - Desc: ERROR FILTER CUSTOM
2014-06-30 18:37:21.143 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 19:59:57.484 - Desc: ERROR FILTER CUSTOM
2014-06-30 19:59:57.487 - Desc: ERROR FILTER CUSTOM
2014-06-30 19:59:57.490 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-06-30 20:04:24.139 - Desc: ERROR FILTER CUSTOM
2014-06-30 20:04:24.142 - Desc: ERROR FILTER CUSTOM
2014-06-30 20:04:24.145 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-02 18:43:26.662 - Desc: ERROR FILTER CUSTOM
2014-07-02 18:43:26.706 - Desc: ERROR FILTER CUSTOM
2014-07-02 18:43:26.718 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 19:24:01.629 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:24:01.657 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:24:01.667 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 19:29:37.594 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:29:37.625 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:29:37.639 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:29:37.654 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 19:30:23.203 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:30:23.231 - Desc: ERROR IN EXP REG
2014-07-03 19:30:23.244 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:30:23.260 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 19:36:35.598 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:36:35.624 - Desc: ERROR IN EXP REG
2014-07-03 19:36:35.640 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:36:35.656 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 19:43:43.167 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:43:43.279 - Desc: ERROR IN EXP REG
2014-07-03 19:43:43.294 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:43:43.313 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 19:44:08.221 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:44:08.241 - Desc: ERROR IN EXP REG
2014-07-03 19:44:08.252 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:44:08.264 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 19:48:48.509 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:48:48.562 - Desc: ERROR IN EXP REG
2014-07-03 19:48:48.576 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:49:17.149 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:49:17.206 - Desc: ERROR IN EXP REG
2014-07-03 19:49:17.217 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:50:01.702 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:50:01.724 - Desc: ERROR IN EXP REG
2014-07-03 19:50:01.735 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:53:47.329 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:53:52.651 - Desc: ERROR IN EXP REG
2014-07-03 19:54:20.561 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:58:45.303 - Desc: ERROR FILTER CUSTOM
2014-07-03 19:58:46.461 - Desc: ERROR IN EXP REG
2014-07-03 19:58:48.875 - Desc: ERROR FILTER CUSTOM
2014-07-03 20:01:34.736 - Desc: ERROR FILTER CUSTOM
2014-07-03 20:01:34.771 - Desc: ERROR IN EXP REG
2014-07-03 20:01:34.790 - Desc: ERROR FILTER CUSTOM
2014-07-03 20:01:38.980 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 20:04:25.429 - Desc: ERROR FILTER CUSTOM
2014-07-03 20:04:29.656 - Desc: ERROR IN EXP REG
2014-07-03 20:06:33.561 - Desc: ERROR FILTER CUSTOM
2014-07-03 20:06:33.587 - Desc: ERROR IN EXP REG
2014-07-03 20:06:33.602 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 20:08:05.449 - Desc: ERROR FILTER CUSTOM
2014-07-03 20:08:05.478 - Desc: ERROR IN EXP REG
2014-07-03 20:08:05.492 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 20:08:50.696 - Desc: ERROR FILTER CUSTOM
2014-07-03 20:08:50.726 - Desc: ERROR IN EXP REG
2014-07-03 20:08:50.740 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 20:09:15.775 - Desc: ERROR FILTER CUSTOM
2014-07-03 20:09:15.805 - Desc: ERROR IN EXP REG
2014-07-03 20:09:15.821 - Desc: ERROR IN EXP REG
2014-07-03 20:09:15.835 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 20:22:37.975 - Desc: ERROR FILTER CUSTOM
2014-07-03 20:22:38.122 - Desc: ERROR IN EXP REG
2014-07-03 20:22:38.138 - Desc: ERROR IN EXP REG
2014-07-03 20:22:38.153 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 20:25:23.752 - Desc: ERROR FILTER CUSTOM
2014-07-03 20:25:23.775 - Desc: ERROR IN EXP REG
2014-07-03 20:25:23.799 - Desc: ERROR IN EXP REG
2014-07-03 20:25:23.823 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 23:57:56.984 - Desc: ERROR FILTER CUSTOM
2014-07-03 23:57:57.018 - Desc: ERROR IN EXP REG
2014-07-03 23:57:57.034 - Desc: ERROR IN EXP REG
2014-07-03 23:57:57.102 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-03 23:58:18.834 - Desc: ERROR FILTER CUSTOM
2014-07-03 23:58:18.868 - Desc: ERROR IN EXP REG
2014-07-03 23:58:18.886 - Desc: ERROR IN EXP REG
2014-07-03 23:58:18.903 - Desc: ERROR LEVEL, level message is: TRACE level Log is: WARN
2014-07-04 00:06:20.256 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:06:20.309 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:06:20.348 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:06:20.365 - Desc: ERROR IN EXP REG
2014-07-04 00:07:23.710 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:07:23.749 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:07:23.806 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:07:23.829 - Desc: ERROR IN EXP REG
2014-07-04 00:09:35.199 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:09:35.228 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:09:35.271 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:09:35.288 - Desc: ERROR IN EXP REG
2014-07-04 00:11:48.792 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:11:48.832 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:11:48.892 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:11:48.911 - Desc: ERROR IN EXP REG
2014-07-04 00:13:27.073 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:13:27.134 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:13:27.198 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:13:27.213 - Desc: ERROR IN EXP REG
2014-07-04 00:15:04.838 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:15:04.874 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:15:04.925 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:15:04.944 - Desc: ERROR IN EXP REG
2014-07-04 00:19:08.247 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:19:08.284 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:19:08.325 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:19:08.343 - Desc: ERROR IN EXP REG
2014-07-04 00:22:02.463 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:22:02.509 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:22:02.557 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:22:02.579 - Desc: ERROR IN EXP REG
2014-07-04 00:23:40.245 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:23:40.282 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:23:40.324 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:23:40.343 - Desc: ERROR IN EXP REG
2014-07-04 00:23:57.779 - Desc: ERROR IN EXP REG
2014-07-04 00:26:19.866 - Desc: ERROR IN EXP REG
2014-07-04 00:27:04.258 - Desc: ERROR IN EXP REG
2014-07-04 00:27:56.714 - Desc: ERROR IN EXP REG
2014-07-04 00:30:54.470 - Desc: ERROR IN EXP REG
2014-07-04 00:31:05.300 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:31:05.342 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:31:05.389 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:31:05.407 - Desc: ERROR IN EXP REG
2014-07-04 00:32:07.385 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:32:07.426 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:32:07.472 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:32:07.491 - Desc: ERROR IN EXP REG
2014-07-04 00:34:25.281 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:34:25.314 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:34:25.362 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:34:25.380 - Desc: ERROR IN EXP REG
2014-07-04 00:35:45.479 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:35:45.508 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:35:45.547 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:35:45.566 - Desc: ERROR IN EXP REG
2014-07-04 00:36:03.244 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:36:03.275 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:36:03.320 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:36:03.339 - Desc: ERROR IN EXP REG
2014-07-04 00:36:45.297 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:37:49.371 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:38:05.706 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:38:05.737 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:38:05.770 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:38:05.787 - Desc: ERROR IN EXP REG
2014-07-04 00:38:44.851 - Desc: ERROR LEVEL, level message is: TRACE level Log is: DEBUG
2014-07-04 00:38:44.882 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:38:44.915 - Desc: ERROR FILTER CUSTOM
2014-07-04 00:38:44.933 - Desc: ERROR IN EXP REG
